test	TP	FN	FP	TN	NAR	FDR	POWER	fdr	sim	rep	rd	mode
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim1	rep1	rd1	pos
DIMSUM_tests	0.09689729550356728	0.01825120292019247	0.3743155798904928	0.14949394391903104	0.3610419777667164	0.7943661971830985	0.8414985590778098	0.01	sim1	rep1	rd1	pos
ENRICH2_tests	0.38078646092583374	0.06056080968972955	0.41911398705823794	0.13953874232619878	0	0.5239576851275669	0.8627819548872181	0.05	sim1	rep1	rd1	pos
ROSACE_tests	0.32818981251037	0.02306288369006139	0.25435540069686413	0.2696200431392069	0.1247718599634976	0.436627741384221	0.9343410486537552	0.05	sim1	rep1	rd1	pos
ROSACENP_tests	0.03351584536253526	0.31773685083789616	0.0273768043802887	0.4965986394557823	0.1247718599634976	0.449591280653951	0.09541804440245633	0.05	sim1	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim1	rep1	rd1	pos
DIMSUM_tests	0.10320225651236103	0.0119462419113987	0.4068359050937448	0.11697361871577901	0.3610419777667164	0.7976577748861419	0.8962536023054756	0.05	sim1	rep1	rd1	pos
ENRICH2_tests	0.3895802223328356	0.05176704828272772	0.44018583042973286	0.11846689895470384	0	0.530493901219756	0.8827067669172932	0.1	sim1	rep1	rd1	pos
ROSACE_tests	0.33283557325369173	0.01841712294673967	0.29002820640451304	0.23394723743155801	0.1247718599634976	0.4656366542354821	0.9475673122342938	0.1	sim1	rep1	rd1	pos
ROSACENP_tests	0.05060560809689729	0.3006470881035341	0.03650240584038494	0.4874730379956861	0.1247718599634976	0.41904761904761906	0.14407179971658007	0.1	sim1	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim1	rep1	rd1	pos
DIMSUM_tests	0.10569105691056913	0.00945744151319064	0.4250871080139373	0.09872241579558652	0.3610419777667164	0.8008752735229759	0.9178674351585014	0.1	sim1	rep1	rd1	pos
ENRICH2_tests	0.34610917537746805	0.11846689895470384	0.3424589347934296	0.19296499087439853	0	0.4973493975903615	0.745	0.005	sim10	rep1	rd1	pos
ROSACE_tests	0.3306786129085781	0.04048448647751784	0.18068690890990544	0.32171893147502906	0.12643106022896963	0.35334198572355613	0.8909253464461332	0.005	sim10	rep1	rd1	pos
ROSACENP_tests	0.01543056246888999	0.3557325369172059	0.01078480172556827	0.4916210386593662	0.12643106022896963	0.4113924050632911	0.04157353598569512	0.005	sim10	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim10	rep1	rd1	pos
DIMSUM_tests	0.09888833582213372	0.02638128422100547	0.3386427741828439	0.16293346606935458	0.3731541397046624	0.7739855896852483	0.7894039735099337	0.005	sim10	rep1	rd1	pos
ENRICH2_tests	0.3641944582711133	0.10038161606105855	0.35905093744815	0.17637298821967812	0	0.4964441385638908	0.7839285714285714	0.01	sim10	rep1	rd1	pos
ROSACE_tests	0.3330014932802389	0.03816160610585698	0.20192467230794756	0.3004811680769869	0.12643106022896963	0.37748138957816374	0.8971837282074205	0.01	sim10	rep1	rd1	pos
ROSACENP_tests	0.01758752281400365	0.35357557657209226	0.01310768209722913	0.48929815828770534	0.12643106022896963	0.427027027027027	0.04738489047831917	0.01	sim10	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim10	rep1	rd1	pos
DIMSUM_tests	0.10121121619379458	0.02405840384934461	0.3520822963331674	0.14949394391903104	0.3731541397046624	0.7767203513909224	0.8079470198675498	0.01	sim10	rep1	rd1	pos
ENRICH2_tests	0.39688070350091254	0.06769537083125933	0.40467894474863114	0.13074498091919695	0	0.5048644173049058	0.8542857142857143	0.05	sim10	rep1	rd1	pos
ROSACE_tests	0.3398042143686743	0.0313588850174216	0.2533598805375809	0.2490459598473536	0.12643106022896963	0.42713286713286713	0.9155118462226196	0.05	sim10	rep1	rd1	pos
ROSACENP_tests	0.02521984403517504	0.34594325535092085	0.02289696366351418	0.4795088767214203	0.12643106022896963	0.4758620689655173	0.06794814483683505	0.05	sim10	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim10	rep1	rd1	pos
DIMSUM_tests	0.1086776173884188	0.01659200265472042	0.3892483822797412	0.11232785797245728	0.3731541397046624	0.7817394201932689	0.8675496688741722	0.05	sim10	rep1	rd1	pos
ENRICH2_tests	0.4114816658370665	0.05309440849510536	0.4259167081466733	0.1095072175211548	0	0.5086189815732118	0.8857142857142857	0.1	sim10	rep1	rd1	pos
ROSACE_tests	0.3442840550854488	0.02687904430064709	0.28322548531607766	0.2191803550688568	0.12643106022896963	0.45134849286092016	0.9275815824765312	0.1	sim10	rep1	rd1	pos
ROSACENP_tests	0.03733200597312095	0.33383109341297496	0.0313588850174216	0.4710469553675128	0.12643106022896963	0.4565217391304348	0.1005811354492624	0.1	sim10	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim10	rep1	rd1	pos
DIMSUM_tests	0.11066865770698524	0.01460096233615397	0.4071677451468392	0.09440849510535922	0.3731541397046624	0.7862864466517142	0.8834437086092716	0.1	sim10	rep1	rd1	pos
ENRICH2_tests	0.3441181350589016	0.10386593661854986	0.3628670980587357	0.18914883026381285	0	0.5132597981694438	0.7681481481481481	0.005	sim2	rep1	rd1	pos
ROSACE_tests	0.3266965322714452	0.03484320557491289	0.17902770864443338	0.3401360544217687	0.11929649908743983	0.354002624671916	0.903625516291877	0.005	sim2	rep1	rd1	pos
ROSACENP_tests	0.01924672307947569	0.34229301476688234	0.01244400199104031	0.5067197610751618	0.11929649908743983	0.3926701570680628	0.05323542909591557	0.005	sim2	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim2	rep1	rd1	pos
DIMSUM_tests	0.1010452961672474	0.02090592334494773	0.36170565787290526	0.1562966650074664	0.3600464576074332	0.7816421656507709	0.8285714285714286	0.005	sim2	rep1	rd1	pos
ENRICH2_tests	0.36319893811183007	0.08478513356562137	0.3811183009789282	0.17089762734362038	0	0.512037449843959	0.8107407407407407	0.01	sim2	rep1	rd1	pos
ROSACE_tests	0.3293512526962004	0.03218848515015762	0.19644931143188984	0.3227144516343123	0.11929649908743983	0.37361943830861466	0.91096833409821	0.01	sim2	rep1	rd1	pos
ROSACENP_tests	0.02239920358387257	0.33914053426248547	0.01642608262817322	0.5027376804380289	0.11929649908743983	0.423076923076923	0.06195502524093621	0.01	sim2	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim2	rep1	rd1	pos
DIMSUM_tests	0.10320225651236103	0.01874896299983408	0.3739837398373983	0.1440185830429733	0.3600464576074332	0.7837273991655076	0.8462585034013606	0.01	sim2	rep1	rd1	pos
ENRICH2_tests	0.39389414302306286	0.05408992865438859	0.41911398705823794	0.1329019412643106	0	0.5155102040816326	0.8792592592592592	0.05	sim2	rep1	rd1	pos
ROSACE_tests	0.33648581383773024	0.02505392400862784	0.25983076157292184	0.25933300149328026	0.11929649908743983	0.4357262103505843	0.9307021569527306	0.05	sim2	rep1	rd1	pos
ROSACENP_tests	0.03169072507051601	0.32984901277584205	0.03102704496432719	0.4881367181018749	0.11929649908743983	0.4947089947089947	0.08765488756310234	0.05	sim2	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim2	rep1	rd1	pos
DIMSUM_tests	0.10751617720258835	0.01443504230960677	0.4058403849344616	0.11216193794591008	0.3600464576074332	0.7905623787976729	0.8816326530612245	0.05	sim2	rep1	rd1	pos
ENRICH2_tests	0.40318566450970633	0.04479840716774515	0.44018583042973286	0.11183009789281566	0	0.521935864646862	0.9	0.1	sim2	rep1	rd1	pos
ROSACE_tests	0.3396382943421271	0.02190144350423096	0.29102372656379627	0.22814003650240583	0.11929649908743983	0.4614575111812681	0.9394217530977512	0.1	sim2	rep1	rd1	pos
ROSACENP_tests	0.03982080637132901	0.32171893147502906	0.04114816658370665	0.4780155964824954	0.11929649908743983	0.5081967213114754	0.11014226709499768	0.1	sim2	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim2	rep1	rd1	pos
DIMSUM_tests	0.11017089762734364	0.0117803218848515	0.4219346275095404	0.09606769537083126	0.3600464576074332	0.7929529154973496	0.9034013605442176	0.1	sim2	rep1	rd1	pos
ENRICH2_tests	0.27575908412145345	0.09922017587522812	0.40301974448315914	0.22200099552015928	0	0.5937423612808604	0.7353982300884956	0.005	sim3	rep1	rd1	pos
ROSACE_tests	0.2696200431392069	0.03036336485813837	0.20839555334328855	0.3734859797577568	0.11813505890160944	0.4359597362027074	0.8987831858407079	0.005	sim3	rep1	rd1	pos
ROSACENP_tests	0.01825120292019247	0.2817322050771528	0.01708976273436203	0.5647917703666833	0.11813505890160944	0.4835680751173708	0.06084070796460178	0.005	sim3	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim3	rep1	rd1	pos
DIMSUM_tests	0.0783142525302804	0.01908080305292849	0.3995354239256678	0.18516674962667995	0.31790277086444335	0.8361111111111111	0.8040885860306644	0.005	sim3	rep1	rd1	pos
ENRICH2_tests	0.289198606271777	0.085780653724904593	0.422432387589182	0.2025883524141364	0	0.5936115644672417	0.7712389380530974	0.01	sim3	rep1	rd1	pos
ROSACE_tests	0.27177700348432055	0.02820640451302472	0.22764227642276424	0.35423925667828104	0.11813505890160944	0.45581395348837206	0.9059734513274336	0.01	sim3	rep1	rd1	pos
ROSACENP_tests	0.02389248382279741	0.2760909241745479	0.02156960345113655	0.5603119296499087	0.11813505890160944	0.4744525547445255	0.07964601769911504	0.01	sim3	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim3	rep1	rd1	pos
DIMSUM_tests	0.08030529284884685	0.01708976273436203	0.4141363862618218	0.17056578729052596	0.31790277086444335	0.8375838926174497	0.8245315161839863	0.01	sim3	rep1	rd1	pos
ENRICH2_tests	0.32072341131574583	0.05425584868093579	0.4688899950223992	0.1561307449809192	0	0.5938222315612524	0.8553097345132743	0.05	sim3	rep1	rd1	pos
ROSACE_tests	0.27808196449311434	0.02190144350423096	0.29533764725402356	0.28654388584702173	0.11813505890160944	0.5150462962962963	0.926991150442478	0.05	sim3	rep1	rd1	pos
ROSACENP_tests	0.04230960676953708	0.2576738012278082	0.0393230462916874	0.5425584868093579	0.11813505890160944	0.48170731707317066	0.14103982300884957	0.05	sim3	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim3	rep1	rd1	pos
DIMSUM_tests	0.08478513356562137	0.01260992201758752	0.45462087273933965	0.13008130081300814	0.31790277086444335	0.8428175945862811	0.8705281090289608	0.05	sim3	rep1	rd1	pos
ENRICH2_tests	0.33001493280238925	0.04496432719429235	0.49029367844698857	0.13472706155632985	0	0.5976941747572816	0.8800884955752213	0.1	sim3	rep1	rd1	pos
ROSACE_tests	0.28073668491786957	0.01924672307947569	0.3331674133067861	0.24871411979425917	0.11813505890160944	0.5427027027027027	0.9358407079646018	0.1	sim3	rep1	rd1	pos
ROSACENP_tests	0.05574912891986063	0.24423427907748463	0.05309440849510536	0.5287871246059399	0.11813505890160944	0.4878048780487805	0.18584070796460175	0.1	sim3	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim3	rep1	rd1	pos
DIMSUM_tests	0.08661025385764062	0.01078480172556827	0.4753608760577402	0.1093412974946076	0.31790277086444335	0.8458813108945971	0.8892674616695059	0.1	sim3	rep1	rd1	pos
ENRICH2_tests	0.31790277086444335	0.0935788949726232	0.3743155798904928	0.21420275427244068	0	0.5407478427612655	0.7725806451612903	0.005	sim4	rep1	rd1	pos
ROSACE_tests	0.30346772855483656	0.02837232453957192	0.1883192301310768	0.3635307781649245	0.11630993860959016	0.3829284750337382	0.9145	0.005	sim4	rep1	rd1	pos
ROSACENP_tests	0.01692384270781483	0.3149162103865937	0.01509872241579558	0.5367512858802057	0.11630993860959016	0.4715025906735752	0.051	0.005	sim4	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim4	rep1	rd1	pos
DIMSUM_tests	0.09059233449477352	0.01874896299983408	0.37249045959847354	0.17786626845860296	0.3403019744483159	0.8043711931207453	0.8285280728376327	0.005	sim4	rep1	rd1	pos
ENRICH2_tests	0.3320059731209557	0.07947569271611084	0.39505558320889334	0.19346275095404017	0	0.5433591967138293	0.8068548387096774	0.01	sim4	rep1	rd1	pos
ROSACE_tests	0.3056246888999502	0.02621536419445827	0.20856147336983577	0.34328853492616557	0.11630993860959016	0.40561471442400776	0.921	0.01	sim4	rep1	rd1	pos
ROSACENP_tests	0.02040816326530612	0.31143188982910236	0.01924672307947569	0.5326032852165257	0.11630993860959016	0.4853556485355649	0.06149999999999999	0.01	sim4	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim4	rep1	rd1	pos
DIMSUM_tests	0.09258337481333996	0.01675792268126763	0.3894143023062884	0.16094242575078813	0.3403019744483159	0.8079173838209982	0.8467374810318664	0.01	sim4	rep1	rd1	pos
ENRICH2_tests	0.3627011780321885	0.04878048780487805	0.44317239090758254	0.1453459432553509	0	0.5499279390570311	0.8814516129032258	0.05	sim4	rep1	rd1	pos
ROSACE_tests	0.3117637298821968	0.02007632321221171	0.2706155632984901	0.2812344449975112	0.11630993860959016	0.4646723646723646	0.9395	0.05	sim4	rep1	rd1	pos
ROSACENP_tests	0.02787456445993031	0.3039654886344782	0.03716608594657375	0.5146839223494276	0.11630993860959016	0.5714285714285715	0.08399999999999999	0.05	sim4	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim4	rep1	rd1	pos
DIMSUM_tests	0.09706321553011447	0.01227808196449311	0.4287373485979758	0.12161937945910072	0.3403019744483159	0.8153991795519091	0.8877086494688922	0.05	sim4	rep1	rd1	pos
ENRICH2_tests	0.3713290194126431	0.04015264642442343	0.4665671146507384	0.12195121951219512	0	0.5568316831683168	0.9024193548387096	0.1	sim4	rep1	rd1	pos
ROSACE_tests	0.3159117305458769	0.0159283225485316	0.30645428903268623	0.24539571926331508	0.11630993860959016	0.49240202612636624	0.952	0.1	sim4	rep1	rd1	pos
ROSACENP_tests	0.03666832586693214	0.29517172722747637	0.04828272772523644	0.5035672805707649	0.11630993860959016	0.568359375	0.1105	0.1	sim4	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim4	rep1	rd1	pos
DIMSUM_tests	0.10004977600796416	0.00929152148664343	0.4491455118632819	0.10121121619379458	0.3403019744483159	0.8178247734138973	0.9150227617602428	0.1	sim4	rep1	rd1	pos
ENRICH2_tests	0.3633648581383773	0.11448481831757092	0.34312261489961837	0.17902770864443338	0	0.4856740253640206	0.7604166666666667	0.005	sim5	rep1	rd1	pos
ROSACE_tests	0.34627509540401524	0.03550688568110171	0.16492450638792103	0.32818981251037	0.125103700016592	0.3226225251541708	0.9069969578444156	0.005	sim5	rep1	rd1	pos
ROSACENP_tests	0.01642608262817322	0.3653558984569438	0.01244400199104031	0.4806703169072507	0.125103700016592	0.4310344827586207	0.04302477183833115	0.005	sim5	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim5	rep1	rd1	pos
DIMSUM_tests	0.11149825783972124	0.02389248382279741	0.34179525468724076	0.15131906421105026	0.3714949394391903	0.7540263543191801	0.823529411764706	0.005	sim5	rep1	rd1	pos
ENRICH2_tests	0.3781317405010785	0.09971793595486976	0.3587190973950556	0.1634312261489962	0	0.48682729115064177	0.7913194444444445	0.01	sim5	rep1	rd1	pos
ROSACE_tests	0.3479342956694873	0.03384768541562966	0.1866600298656048	0.30645428903268623	0.125103700016592	0.34916201117318435	0.9113428943937418	0.01	sim5	rep1	rd1	pos
ROSACENP_tests	0.02007632321221171	0.36170565787290526	0.0155964824954372	0.47751783640285383	0.125103700016592	0.4372093023255814	0.0525858322468492	0.01	sim5	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim5	rep1	rd1	pos
DIMSUM_tests	0.1133233781317405	0.02206736353077816	0.35423925667828104	0.13887506222000995	0.3714949394391903	0.7576295244854507	0.8370098039215687	0.01	sim5	rep1	rd1	pos
ENRICH2_tests	0.4139704662352746	0.06387921022067364	0.3958851833416293	0.12626514020242244	0	0.48883425527555824	0.8663194444444445	0.05	sim5	rep1	rd1	pos
ROSACE_tests	0.3572258171561307	0.02455616392898622	0.24025219844035176	0.25286212045793927	0.125103700016592	0.4021105248542072	0.9356801390699696	0.05	sim5	rep1	rd1	pos
ROSACENP_tests	0.03102704496432719	0.3507549361207898	0.02870416459266633	0.4644101543056247	0.125103700016592	0.4805555555555555	0.08126901347240331	0.05	sim5	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim5	rep1	rd1	pos
DIMSUM_tests	0.12062385929981748	0.01476688236270117	0.38476854156296664	0.10834577733532436	0.3714949394391903	0.7613263296126067	0.8909313725490197	0.05	sim5	rep1	rd1	pos
ENRICH2_tests	0.42558486809357887	0.05226480836236934	0.41231126596980255	0.1098390575742492	0	0.49207920792079207	0.890625	0.1	sim5	rep1	rd1	pos
ROSACE_tests	0.3607101377136221	0.02107184337149494	0.27443172390907583	0.2186825949892152	0.125103700016592	0.4320794148380356	0.944806605823555	0.1	sim5	rep1	rd1	pos
ROSACENP_tests	0.03948896631823461	0.34229301476688234	0.03832752613240418	0.4547867927658869	0.125103700016592	0.4925373134328358	0.10343328987396784	0.1	sim5	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim5	rep1	rd1	pos
DIMSUM_tests	0.12327857972457276	0.01211216193794591	0.40169238427078147	0.09142193462750954	0.3714949394391903	0.7651706700379266	0.9105392156862746	0.1	sim5	rep1	rd1	pos
ENRICH2_tests	0.3323378131740501	0.10569105691056913	0.35921685747469717	0.20275427244068361	0	0.5194337811900193	0.7587121212121212	0.005	sim6	rep1	rd1	pos
ROSACE_tests	0.3175709308113489	0.03733200597312095	0.17272274763563963	0.35672805707648914	0.11564625850340136	0.3522842639593909	0.8948106591865357	0.005	sim6	rep1	rd1	pos
ROSACENP_tests	0.01692384270781483	0.33797909407665505	0.01642608262817322	0.5130247220839556	0.11564625850340136	0.4925373134328358	0.04768583450210378	0.005	sim6	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim6	rep1	rd1	pos
DIMSUM_tests	0.10087937614070018	0.02140368342458935	0.3588850174216028	0.17106354737016757	0.3477683756429401	0.7805846264886322	0.8249660786974219	0.005	sim6	rep1	rd1	pos
ENRICH2_tests	0.3464410154305625	0.09158785465405676	0.376970300315248	0.18500082960013273	0	0.5211009174311926	0.790909090909091	0.01	sim6	rep1	rd1	pos
ROSACE_tests	0.3203915712626514	0.03451136552181848	0.18948067031690724	0.3399701343952215	0.11564625850340136	0.37162382037097297	0.9027582982702196	0.01	sim6	rep1	rd1	pos
ROSACENP_tests	0.01841712294673967	0.33648581383773024	0.02007632321221171	0.509374481499917	0.11564625850340136	0.521551724137931	0.05189340813464235	0.01	sim6	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim6	rep1	rd1	pos
DIMSUM_tests	0.10370001659200266	0.01858304297328687	0.3751451800232288	0.15480338476854155	0.3477683756429401	0.7834372834372834	0.8480325644504749	0.01	sim6	rep1	rd1	pos
ENRICH2_tests	0.3758088601294176	0.06222000995520159	0.4259167081466733	0.1360544217687075	0	0.53125	0.8579545454545454	0.05	sim6	rep1	rd1	pos
ROSACE_tests	0.3291853326696532	0.02571760411481665	0.25203252032520324	0.2774182843869255	0.11564625850340136	0.4336283185840708	0.927536231884058	0.05	sim6	rep1	rd1	pos
ROSACENP_tests	0.03202256512361041	0.3228803716608595	0.03451136552181848	0.49493943919031025	0.11564625850340136	0.518703241895262	0.09022907900888263	0.05	sim6	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim6	rep1	rd1	pos
DIMSUM_tests	0.10768209722913556	0.01460096233615397	0.414302306288369	0.11564625850340136	0.3477683756429401	0.7937062937062938	0.8805970149253731	0.05	sim6	rep1	rd1	pos
ENRICH2_tests	0.38410486145677786	0.05392400862784138	0.4489795918367347	0.11299153807864608	0	0.538936466839275	0.8768939393939394	0.1	sim6	rep1	rd1	pos
ROSACE_tests	0.3330014932802389	0.02190144350423096	0.2843869255019081	0.2450638792102207	0.11564625850340136	0.46062886320881485	0.938288920056101	0.1	sim6	rep1	rd1	pos
ROSACENP_tests	0.04330512692882031	0.31159780985564955	0.04513024722083955	0.4843205574912892	0.11564625850340136	0.5103189493433395	0.12201963534361852	0.1	sim6	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim6	rep1	rd1	pos
DIMSUM_tests	0.11033681765389082	0.0119462419113987	0.4362037497926	0.0937448149991704	0.3477683756429401	0.7981177899210685	0.9023066485753052	0.1	sim6	rep1	rd1	pos
ENRICH2_tests	0.3316741330678613	0.11299153807864608	0.35739173718267797	0.19794259167081463	0	0.5186612087647484	0.7458955223880597	0.005	sim7	rep1	rd1	pos
ROSACE_tests	0.3213870914219346	0.02936784469885515	0.17454786792765886	0.34627509540401524	0.12842210054753608	0.3519571763131482	0.9162724692526016	0.005	sim7	rep1	rd1	pos
ROSACENP_tests	0.02074000331840053	0.33001493280238925	0.01476688236270117	0.5060560809689729	0.12842210054753608	0.4158878504672897	0.05912961210974456	0.005	sim7	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim7	rep1	rd1	pos
DIMSUM_tests	0.10253857640617224	0.02206736353077816	0.3560643769703003	0.17073170731707318	0.34859797577567614	0.776410998552822	0.8229027962716379	0.005	sim7	rep1	rd1	pos
ENRICH2_tests	0.34942757590841217	0.09523809523809525	0.3721586195453791	0.1831757093081135	0	0.5157507472982295	0.7858208955223881	0.01	sim7	rep1	rd1	pos
ROSACE_tests	0.3240418118466899	0.02671312427409988	0.1916376306620209	0.3291853326696532	0.12842210054753608	0.37162162162162166	0.923841059602649	0.01	sim7	rep1	rd1	pos
ROSACENP_tests	0.02256512361041977	0.32818981251037	0.01858304297328687	0.5022399203583873	0.12842210054753608	0.4516129032258064	0.06433301797540207	0.01	sim7	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim7	rep1	rd1	pos
DIMSUM_tests	0.10452961672473868	0.02007632321221171	0.3676787788286046	0.15911730545876887	0.34859797577567614	0.7786366830639494	0.8388814913448736	0.01	sim7	rep1	rd1	pos
ENRICH2_tests	0.3811183009789282	0.06354737016757922	0.4182843869255019	0.13704994192799072	0	0.5232461602324616	0.857089552238806	0.05	sim7	rep1	rd1	pos
ROSACE_tests	0.33051269288203083	0.02024224323875892	0.25186660029865604	0.26895636303301806	0.12842210054753608	0.43247863247863255	0.9422894985808894	0.05	sim7	rep1	rd1	pos
ROSACENP_tests	0.03434544549527128	0.3164094906255185	0.0351750456280073	0.4856479177036668	0.12842210054753608	0.5059665871121719	0.09791863765373698	0.05	sim7	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim7	rep1	rd1	pos
DIMSUM_tests	0.10884353741496598	0.0157624025219844	0.4089928654388585	0.117803218848515	0.34859797577567614	0.7898109580262737	0.8735019973368842	0.05	sim7	rep1	rd1	pos
ENRICH2_tests	0.3945578231292517	0.05010784801725568	0.44018583042973286	0.11514849842375977	0	0.5273305505863646	0.887313432835821	0.1	sim7	rep1	rd1	pos
ROSACE_tests	0.33383109341297496	0.01692384270781483	0.2847187655550025	0.23610419777667163	0.12842210054753608	0.4603004291845494	0.9517502365184484	0.1	sim7	rep1	rd1	pos
ROSACENP_tests	0.04446656711465074	0.30628836900613904	0.04595984735357558	0.47486311597809855	0.12842210054753608	0.5082568807339449	0.12677388836329234	0.1	sim7	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim7	rep1	rd1	pos
DIMSUM_tests	0.11166417786626846	0.01294176207068193	0.42691222830595654	0.09988385598141696	0.34859797577567614	0.792667898952557	0.8961384820239681	0.1	sim7	rep1	rd1	pos
ENRICH2_tests	0.3268624522979924	0.117803218848515	0.3605442176870749	0.19479011116641776	0	0.5244991552015448	0.7350746268656716	0.005	sim8	rep1	rd1	pos
ROSACE_tests	0.31823461091753774	0.03716608594657375	0.18234610917537747	0.3388086942093911	0.12344449975111996	0.3642691415313225	0.8954248366013072	0.005	sim8	rep1	rd1	pos
ROSACENP_tests	0.01708976273436203	0.33831093412974944	0.01659200265472042	0.5045628007300481	0.12344449975111996	0.49261083743842365	0.0480859010270775	0.005	sim8	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.005	sim8	rep1	rd1	pos
DIMSUM_tests	0.0937448149991704	0.02405840384934461	0.3570598971295835	0.164094906255185	0.3610419777667164	0.7920500552079499	0.795774647887324	0.005	sim8	rep1	rd1	pos
ENRICH2_tests	0.34444997511199604	0.10021569603451136	0.37746806039488967	0.17786626845860296	0	0.5228683061365204	0.7746268656716419	0.01	sim8	rep1	rd1	pos
ROSACE_tests	0.3212211713953874	0.03417952546872407	0.20225651236104197	0.3188982910237266	0.12344449975111996	0.38637083993660853	0.9038281979458452	0.01	sim8	rep1	rd1	pos
ROSACENP_tests	0.01924672307947569	0.3361539737846358	0.02074000331840053	0.500414800066368	0.12344449975111996	0.5186721991701245	0.05415499533146593	0.01	sim8	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.01	sim8	rep1	rd1	pos
DIMSUM_tests	0.09590177534428404	0.02190144350423096	0.3738178198108512	0.14733698357391736	0.3610419777667164	0.7958318615330272	0.8140845070422534	0.01	sim8	rep1	rd1	pos
ENRICH2_tests	0.37763398042143687	0.06703169072507052	0.4244234279077485	0.13091090094574415	0	0.5291683905668183	0.8492537313432835	0.05	sim8	rep1	rd1	pos
ROSACE_tests	0.32752613240418116	0.02787456445993031	0.2603285216525635	0.26082628173220507	0.12344449975111996	0.4428450465707029	0.9215686274509804	0.05	sim8	rep1	rd1	pos
ROSACENP_tests	0.03003152480504397	0.3253691720590675	0.03467728554836569	0.48647751783640286	0.12344449975111996	0.5358974358974359	0.08450046685340803	0.05	sim8	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.05	sim8	rep1	rd1	pos
DIMSUM_tests	0.1018748962999834	0.0159283225485316	0.41098390575742494	0.11017089762734364	0.3610419777667164	0.8013587835651893	0.8647887323943663	0.05	sim8	rep1	rd1	pos
ENRICH2_tests	0.3902439024390244	0.05442176870748299	0.4444997511199602	0.11083457773353245	0	0.5324985092426953	0.8776119402985074	0.1	sim8	rep1	rd1	pos
ROSACE_tests	0.3331674133067861	0.02223328355732537	0.29566948730711795	0.22548531607765057	0.12344449975111996	0.4701846965699209	0.9374416433239964	0.1	sim8	rep1	rd1	pos
ROSACENP_tests	0.0431392069022731	0.3122614899618384	0.0431392069022731	0.4780155964824954	0.12344449975111996	0.5	0.12138188608776844	0.1	sim8	rep1	rd1	pos
SLR_tests	0	0	0	0	1	NA	NA	0.1	sim8	rep1	rd1	pos
DIMSUM_tests	0.10419777667164427	0.01360544217687074	0.42790774846523977	0.09324705491952878	0.3610419777667164	0.8041783598378547	0.8845070422535212	0.1	sim8	rep1	rd1	pos
ENRICH2_tests	0.3344947735191638	0.11680769868923178	0.36900613904098223	0.1796913887506222	0	0.5245283018867924	0.7411764705882353	0.005	sim9	rep1	rd1	pos
ROSACE_tests	0.32619877219180354	0.03882528621204579	0.1846689895470383	0.3344947735191638	0.11581217852994856	0.3614810003247808	0.8936363636363637	0.005	sim9	rep1	rd1	pos
